,Site_Independent,EVmutation,DeepSequence_single,DeepSequence_ensemble,EVE_single,EVE_ensemble,Unirep,Unirep_evotune,MSA_Transformer_single,MSA_Transformer_ensemble,ESM1b,ESM1v_single,ESM1v_ensemble,ESM2_8M,ESM2_35M,ESM2_150M,ESM2_650M,ESM2_3B,ESM2_15B,Wavenet,RITA_s,RITA_m,RITA_l,RITA_xl,Progen2_small,Progen2_medium,Progen2_base,Progen2_large,Progen2_xlarge,GEMME,VESPA,VESPAl,VespaG,ProtGPT2,Tranception_S_no_retrieval,Tranception_M_no_retrieval,Tranception_L_no_retrieval,Tranception_S,Tranception_M,Tranception_L,TranceptEVE_S,TranceptEVE_M,TranceptEVE_L,CARP_38M,CARP_600K,CARP_640M,CARP_76M,MIF,MIFST,ESM-IF1,ProteinMPNN,ProtSSN_k10_h512,ProtSSN_k10_h768,ProtSSN_k10_h1280,ProtSSN_k20_h512,ProtSSN_k20_h768,ProtSSN_k20_h1280,ProtSSN_k30_h512,ProtSSN_k30_h768,ProtSSN_k30_h1280,ProtSSN_ensemble,SaProt_650M_AF2,SaProt_35M_AF2,PoET,MULAN_small,ProSST-20,ProSST-128,ProSST-512,ProSST-1024,ProSST-2048,ProSST-4096,ESCOTT,VenusREM,RSALOR,S2F,S2F_MSA,S3F,S3F_MSA,SiteRM,ESM3,ESMC-300M,ESMC-600M,xTrimoPGLM-1B-MLM,xTrimoPGLM-3B-MLM,xTrimoPGLM-10B-MLM,xTrimoPGLM-1B-CLM,xTrimoPGLM-3B-CLM,xTrimoPGLM-7B-CLM,xTrimoPGLM-100B-int4,Progen3_112m,Progen3_219m,Progen3_339m,Progen3_762m,Progen3_1b,Progen3_3b
xTrimoPGLM-1B-CLM,0.36839451057862427,0.4080388602354764,0.3997433353928047,0.4139053069596835,0.4288005794457147,0.4378294100068407,0.22242081281902581,0.5717493891328811,0.5649663101080167,0.5918236365172773,0.5444337465732918,0.5952151760297095,0.6147394440337113,0.24350336226748026,0.2703606886767409,0.2974930047761988,0.3326000218913757,0.38347311457785915,0.4159218980211298,0.5697327980714348,0.6479215333175077,0.6776204198588063,0.6782620624692663,0.6741372171163083,0.6434300350442868,0.6886200074666946,0.6709290040640075,0.6830285504326847,0.6470049010168504,0.5107933411391665,0.5711994097524866,0.46619916401442885,0.4973188463195034,0.3263210878016979,0.6196892584572611,0.655804571103161,0.6035565299656915,0.5844905781120184,0.6273889697827828,0.5435171142726344,0.5674412173197915,0.5795407636884686,0.513451574811073,0.37412346511115413,0.14799027653898322,0.5024519872031846,0.4326962691231595,0.28383518349640413,0.4392960216878925,0.16558961671160455,0.10875841407084819,0.36037398060129366,0.35038268852412846,0.36688206993596095,0.36679040670589524,0.363765520113726,0.36349053042352875,0.36669874347582954,0.35762408369932164,0.36999861975819603,0.37687336201312616,0.35203262666531177,0.2929098432729119,0.5242678359588298,0.29978458552784215,0.28988495668074266,0.33452494972275615,0.3359915614038079,0.3293001456090092,0.3672487228562239,0.3466244960914333,0.5012145315018626,0.3910811626733153,0.3798982329747356,0.36679040670589524,0.4544204546487389,0.3711902417490506,0.4539621384984103,0.4875108807024696,0.3492827024262255,0.4227047636231218,0.5264676062689106,0.5487419183863813,0.5986067155421417,0.5673495540897258,1.0,0.5578165781628892,0.19217195343066806,0.4776112518553701,0.4545579472023952,0.4798111693769478,0.5008937122920671,0.5195930112254772,0.5225262345875807,0.4922773686658879
xTrimoPGLM-3B-CLM,0.3254961187276405,0.35102433113458864,0.3345707785422717,0.34451624179992135,0.35986983014669804,0.36669874347582954,0.23149547267178028,0.4510289151363067,0.484944310260629,0.5019020078227903,0.47467802849326657,0.486685911631878,0.508226770697326,0.26742746531463735,0.26761079177476876,0.2895183037604797,0.3249003105658539,0.35606580878820415,0.3798065853752297,0.47944451645668484,0.5399422483000706,0.5536000695798653,0.5601081589145326,0.5711077465224209,0.5202346538359375,0.5631330455067018,0.5644163307276222,0.5603831486047298,0.5383839733889532,0.41060543067731703,0.46780328623833634,0.3851688662534183,0.4253632107179006,0.2775562492018616,0.5101516985287065,0.5395755953798077,0.4831110456593143,0.4865942484018123,0.5356340764869811,0.45295384296768715,0.4700948669899798,0.4871442277822067,0.4250882210277034,0.34130802874762056,0.16439799472075,0.4285714237702013,0.38099820736608436,0.26981070929634643,0.37018194621832745,0.14744029715858886,0.09849213230348575,0.33113341021032394,0.32059213875276427,0.3323250322011785,0.3322333689711128,0.3357165717136107,0.3310417469802581,0.3341582968024932,0.3256336164063798,0.34121636551755485,0.34295796688880387,0.3309500837501924,0.2974930047761988,0.4451624684120996,0.28823501853955946,0.27815206323232844,0.30904257176448147,0.31545899786908305,0.30216782950955134,0.3416746816678835,0.31958384322204114,0.4043264969153457,0.3589990321503077,0.3315000462800808,0.34103303905742344,0.39593931386679926,0.34955771945353686,0.397772578468114,0.4119803791283031,0.3110591338830132,0.36404027469311195,0.4562535502104488,0.4692698979193881,0.49117740990509906,0.4658783584069559,0.5578165781628892,1.0,0.2074797128516459,0.41903844784336475,0.37875245561956694,0.3928227640445643,0.40996378806685696,0.4245382416473089,0.42325495642638866,0.38759795993081736
xTrimoPGLM-7B-CLM,0.18231815276345953,0.18245565104369998,0.14308629013050855,0.1486319191494434,0.17361014587063162,0.17237269573646907,0.24423666175797099,0.15037352052069242,0.18282230396396293,0.18300563042409446,0.21032127298368375,0.1908886682097477,0.1949218503326401,0.26000274367931275,0.25844446876819516,0.2528530117341853,0.23204545850926317,0.20848800838236903,0.17805581600054465,0.17943076445153072,0.20537145856013406,0.17576423524890128,0.1775058366201503,0.1892387300685645,0.213346159575853,0.1842889156450147,0.19235527989079948,0.17915577476133349,0.16054813905798904,0.17154772666587736,0.1294743040657046,0.07571379245118803,0.18245565104369998,0.13575323169444298,0.21462944479677337,0.17319766480706067,0.16898115622403675,0.21765433138894263,0.2007882970568472,0.2000549912163213,0.2107795891340124,0.20280488811829345,0.19785507369474364,0.2380952316936018,0.24845317669102995,0.1908886682097477,0.23048718359814568,0.18868875068817004,0.17823914246067618,0.09005911513743803,0.07190979558442234,0.17081442082535148,0.16953113560443123,0.19235527989079948,0.18062238644238526,0.1933635754215226,0.185938853786198,0.19024702559928752,0.19189696374047083,0.18694714931692102,0.19272193281106242,0.2165543726281538,0.23791190523347028,0.21682936231835104,0.22627067501512188,0.19033868882935334,0.15486501879391346,0.1759475617090327,0.16118978166844922,0.20234657196796468,0.1643063314906843,0.17901827646723,0.20390484687908228,0.16173973991928414,0.21517942417716773,0.2166460358582195,0.20564644825033118,0.2107795891340124,0.18392226272475176,0.1809890049553916,0.19748812409025585,0.20537121152636206,0.19033868882935334,0.17539758232863834,0.18208899812343704,0.19217195343066806,0.2074797128516459,1.0,0.18199733489337133,0.2039506751498531,0.21215453758499847,0.2099546200634208,0.20390484687908228,0.20124661320717585,0.17970575414172796
xTrimoPGLM-100B-int4,0.3895687168127637,0.4763279666344499,0.4672074730046083,0.4831110456593143,0.4882900160082969,0.49933543738094954,0.2162793763530202,0.4002474856798889,0.5126266057404814,0.5488335816164471,0.5038269356541707,0.546083684714475,0.5857738633329387,0.23626196709228708,0.24936980899168737,0.25743617323747214,0.30812593946382416,0.35762408369932164,0.4027223928916638,0.48521929995082624,0.46936156114945393,0.49456894941753127,0.5034602827339076,0.5140932174215331,0.4733030800422805,0.5031852930437105,0.5285760077719194,0.5019936710528559,0.49264402158615084,0.4986937947704895,0.4756863240239897,0.36252804776137126,0.45038727252584654,0.29863879220555023,0.46606168486708743,0.4874192174724039,0.4850359734906947,0.49676886693910893,0.5199596641457402,0.5062101796358798,0.5353590867967839,0.5433337878125029,0.5403089012203336,0.31142581574619066,0.1559649775547023,0.45561207663959347,0.3802649015255585,0.28062697044410334,0.40758054408514777,0.21948759599025736,0.11517484017544977,0.31454236556842563,0.310967499595862,0.3216004342834874,0.32957513529920635,0.33800815246525406,0.3406663861371605,0.3368165304743995,0.3283835133083518,0.32279205627434193,0.33883312153584577,0.3326916851214414,0.29895961645725055,0.5126266057404814,0.28997661991080836,0.22627067501512188,0.2687107505355576,0.2672441388545058,0.2868600700885734,0.3455245373306445,0.2910765786715972,0.5061643459462069,0.3811815338262158,0.42362159481820216,0.3522159531254432,0.4776112518553701,0.3565241249385328,0.478344557695896,0.5029103033535133,0.3049176972106027,0.41143018215688554,0.48017766069512047,0.5514001520582876,0.5646913204178194,0.6002566536833249,0.4776112518553701,0.41903844784336475,0.18199733489337133,1.0,0.3754525793233374,0.40070580183021753,0.4243549151871775,0.43489618664473717,0.45872862646182855,0.4415876024395359
Progen3_112m,0.4505705932154942,0.4248590605363295,0.39428936936402825,0.39827672370559164,0.4221549915966759,0.4268756516062475,0.3882854238768779,0.399651672162354,0.4227508062359606,0.46143268948620664,0.4759154798974362,0.4740822152884199,0.5005728888887069,0.4321004557419442,0.45969108810764103,0.46189100563846075,0.44209174786108363,0.3929602563394441,0.3765525380887472,0.44933314306669836,0.5441129233528463,0.4804069781895264,0.47554882697563294,0.4597827513380919,0.5587790402249776,0.4851734661729691,0.4670241465437067,0.49809798166653474,0.43475868942501805,0.4875567101646904,0.4175260021002638,0.3578990423681132,0.4928731775308379,0.37265684684131506,0.5798615832286662,0.46033273072079683,0.43301708804645245,0.5869196519733794,0.5028644696499773,0.4952564215225592,0.5385214662953464,0.49140656584362485,0.47949034588501827,0.5458545247314119,0.3419955002087881,0.5169806071394036,0.5907695076523138,0.32237956889231256,0.45299967228473126,0.20807552052014,0.12722855126251664,0.44539162415731315,0.4226591430055098,0.4554745795069034,0.43970850386936233,0.4470415623054279,0.4540079678196902,0.46207433209936244,0.4407167994043213,0.44346669631784597,0.46555753485649354,0.4639992599388296,0.46821576853956737,0.5862780093602236,0.4253173766885836,0.3955268267920671,0.41019294366419823,0.4097346275119441,0.3840689229857145,0.4687657479222722,0.4097346275119441,0.5007103805880542,0.4905815967695675,0.412667828679538,0.4639075967083788,0.5046060710285429,0.4516247238279689,0.5008478785800593,0.5088225796292807,0.4192675668833318,0.4943395088081979,0.4810483788055784,0.4759154798974362,0.4491498166057968,0.4737155623666165,0.4545579472023952,0.37875245561956694,0.2039506751498531,0.3754525793233374,1.0,0.705806861868093,0.6702415284531749,0.6504422706757976,0.5830697962944449,0.5266052463367397
Progen3_219m,0.45318299874563284,0.4458041110225597,0.422017500392354,0.4302213619113846,0.44584994030956726,0.45469544433893616,0.3833814461668733,0.44387918319117925,0.4714698154409658,0.5017186813626587,0.48026948552727644,0.5085934236175889,0.5306842620634313,0.4400293275284184,0.4598285852226174,0.4690865714592567,0.46056189106314327,0.41757183616231297,0.39502268156614195,0.4784362209259617,0.5448920627236205,0.5301342826830369,0.5221595816673179,0.4989687844606866,0.5604748118347955,0.5322425369745488,0.5213346125967262,0.5459003582543436,0.4758696504841211,0.5104266882189037,0.46936156114945393,0.38846874263282594,0.5140015541914673,0.3883770948169031,0.5734909905041301,0.5167514510934395,0.4772445989351072,0.5914569835970143,0.5556166606413115,0.5381089836987559,0.5581832310831522,0.5341674648059294,0.5136349012712045,0.5734909905041301,0.3424996507384752,0.5413171967510567,0.6106145986807532,0.34020806998683173,0.47018653022004553,0.21288784342552436,0.1337824758787941,0.45121224159643814,0.43874604230749803,0.47211145805142596,0.45872862646182855,0.46230349243439217,0.46881158176905946,0.47440303880306933,0.4515788945167011,0.45222053712716126,0.48191942366845975,0.4988771212306209,0.4872358910122724,0.6256473684115339,0.4544204546487389,0.4138136437296178,0.42985470899112166,0.42160501828520536,0.4062972588642275,0.48439433088023465,0.41720518324205,0.526971899258543,0.5066684957862084,0.4455291073561235,0.4881525233129298,0.5339841383457978,0.47880287384622466,0.5305009356032999,0.5339841383457978,0.4201383822437389,0.5318757109913119,0.4952104350992821,0.49181905251555924,0.47953617968675055,0.4946606126475971,0.4798111693769478,0.3928227640445643,0.21215453758499847,0.40070580183021753,0.705806861868093,1.0,0.7392181104629809,0.7207938012197679,0.635363670798502,0.5777074990871539
Progen3_339m,0.46033273072079683,0.47220312128149167,0.442916716935141,0.45121224159643814,0.4697740434572313,0.4825610662789199,0.37806497877839096,0.4667949907076133,0.4909024202149018,0.5161098084829793,0.49099408344496764,0.5358174029471126,0.5595581795341382,0.41894678461329904,0.450203946065715,0.45643704571018506,0.44479581549183667,0.41491360249040665,0.3986892107687714,0.48531096318089195,0.5564416297119031,0.5645079939576879,0.5520417946687478,0.5212429493666605,0.5838489355015583,0.559283189843941,0.5530500901994709,0.5639580145772936,0.5083184339273917,0.5323342002046145,0.4847609838004976,0.3967184335813452,0.5288509974621166,0.3910353284999768,0.5843072516518869,0.5456253685641463,0.5069434854764057,0.615564413104303,0.5910903306767514,0.5739493066544588,0.5900820351460283,0.5695494716113034,0.5514001520582876,0.5527751005092737,0.329025155918812,0.5521334578988135,0.6041065093460859,0.3563407984784013,0.4883358497730612,0.24277005642695437,0.13836563738208096,0.4515788945167011,0.4374627570865778,0.4731197535821491,0.46028690137294603,0.4601035749128145,0.47027819345011124,0.4772445989351072,0.4517622209768326,0.4468124065532828,0.48045281198740797,0.5114349837496268,0.4722947845115575,0.6548879388025037,0.45698702509057954,0.4137219804995521,0.42389659903684884,0.4245382416473089,0.39676428293739097,0.495393918488123,0.4014391076707434,0.5440212601223955,0.5213346125967262,0.47660294313166895,0.4855859528710892,0.5537833960399968,0.47541133433379246,0.5512168255981562,0.5400339115301365,0.4490123009274605,0.5481001087110178,0.5134514235531122,0.5201429906058717,0.5059351899456825,0.5172097672437681,0.5008937122920671,0.40996378806685696,0.2099546200634208,0.4243549151871775,0.6702415284531749,0.7392181104629809,1.0,0.7399514163035068,0.6681791071620354,0.6217975127487729
Progen3_762m,0.4522663664411246,0.4700948669899798,0.4463999196922722,0.45451211787880463,0.47554882697563294,0.48705256455214097,0.3640405044604976,0.46706998039781045,0.49191071574562495,0.5189513686150171,0.5044685782646308,0.5498418771471701,0.5765158770962994,0.3948393551060104,0.41803015231264173,0.44222924504999606,0.445345794872231,0.42563820040809774,0.402997382581861,0.48531096318089195,0.569366145151172,0.572116042053144,0.5698244613015007,0.5411338702909252,0.5948485231094466,0.5804573959891259,0.57908244753814,0.5823823238205065,0.5308675885235628,0.5339841383457978,0.495393918488123,0.4034098495729218,0.5316008943640886,0.38966038004321457,0.5945735334192493,0.5590082001537438,0.5201429906058717,0.6164810454049603,0.5987900420022731,0.5823823238205065,0.5978734097016158,0.5795407636884686,0.5547000283406542,0.5426921452020428,0.3052843793317863,0.5599248324544011,0.592281952667606,0.3512993208247859,0.4913607363652306,0.2371785993929444,0.1346074449493858,0.462395155664458,0.43379622788394834,0.4657866951768902,0.4590036161520257,0.45561207663959347,0.47046151991024276,0.4707365096004399,0.45231220035722697,0.45359548557814733,0.4799028326070135,0.50126036521233,0.4443374993415079,0.6562628872534897,0.4461707639428226,0.40327237227205814,0.41903844784336475,0.4086805028459366,0.3864063379399627,0.48017782229721073,0.4013474444406777,0.5475044628795267,0.5100600352986406,0.4834776855598869,0.4880608600828641,0.5514001520582876,0.4790778635364219,0.5503001932974989,0.5503001932974989,0.4168385058227422,0.5323340273110777,0.5142763928801699,0.5286676710019851,0.5176680833940968,0.530775925293497,0.5195930112254772,0.4245382416473089,0.20390484687908228,0.43489618664473717,0.6504422706757976,0.7207938012197679,0.7399514163035068,1.0,0.6944864541909017,0.6497547979188225
Progen3_1b,0.4641825863997313,0.4865942484018123,0.46014940425989515,0.47036985668017695,0.491314902613174,0.5038269356541707,0.36119894430458455,0.47696960924490994,0.5107933411391665,0.5404005644503993,0.5052018841051567,0.5514918152883534,0.5895320557656338,0.36019065414116225,0.37522342387194296,0.3978642416981798,0.4121637055884346,0.39988083275962594,0.3971309358576539,0.5051102208750909,0.5415921864412538,0.586323842713333,0.5845822413420841,0.5686328393106461,0.5597415059942696,0.5951235127996437,0.5852238839525443,0.5913653203669487,0.5541500489602598,0.5381089836987559,0.5046519047247623,0.4053347774609096,0.5212429493666605,0.35253677171063236,0.5560749767916402,0.5720243788230783,0.5600164956844669,0.5952151760297095,0.6158394027945001,0.6084146811591755,0.5950318495695781,0.5974150935512872,0.57908244753814,0.49456894941753127,0.279343685223183,0.5357257397170467,0.54920023453671,0.33883312153584577,0.46881158176905946,0.24487831071846622,0.13314083326833404,0.4186717949231018,0.4053806265635701,0.43572115571532877,0.4302213619113846,0.43067967806171326,0.42802144438980694,0.44204591858986453,0.4237132725767173,0.4203217330642851,0.4452541316421653,0.45387047526834445,0.41088042036751427,0.6482881862377707,0.4152802554106696,0.3704569359085247,0.40748888085508206,0.3943810389556818,0.37586506648240314,0.4458041110225597,0.38998120391252644,0.5421879955133792,0.47192813159129454,0.46349510090186663,0.4592786058422229,0.5514918152883534,0.45717035155071095,0.54920023453671,0.5517668049785507,0.389614525349519,0.5210594458448414,0.5195928618767636,0.528026028391525,0.5237178565784354,0.5376506675484273,0.5225262345875807,0.42325495642638866,0.20124661320717585,0.45872862646182855,0.5830697962944449,0.635363670798502,0.6681791071620354,0.6944864541909017,1.0,0.6779870727790691
Progen3_3b,0.4667491568523542,0.4875108807024696,0.46170767917755917,0.46542004225662725,0.49204820845678054,0.5085017603875233,0.32884182381951044,0.43737109385651196,0.5008937122920671,0.5189513686150171,0.47366973296254344,0.5219762552071864,0.5576332517027578,0.3216920975135531,0.33617488786393934,0.3389247847659115,0.39181446851384116,0.391172825903381,0.38833126577134325,0.47366973296254344,0.5125349425104155,0.542600481971977,0.5601998221445983,0.5496585506870386,0.5447087362634889,0.5565332929419688,0.5590082001537438,0.5530500901994709,0.5520417946687478,0.5449837259536862,0.46450340995596984,0.36436131241659775,0.5039185988842364,0.34291213251329633,0.5446170730334232,0.5315092311340229,0.5397589218399392,0.5824739870505722,0.5809157121394547,0.5981483993918131,0.5917319732872115,0.5744992860348532,0.5741326331145902,0.4517622209768326,0.25257802204398805,0.532517526664746,0.5059351899456825,0.36349053042352875,0.4709198360605714,0.2273706337759107,0.12938264083563877,0.39768091523804827,0.3862230114798313,0.4105137674472513,0.406113932404096,0.4101471145269884,0.40153077090080924,0.4154635818708011,0.39749758877791685,0.38677299086022565,0.41555524510086683,0.42307162996625713,0.3646821524143833,0.6421467498233664,0.3796232589150983,0.35038268852412846,0.3670653963960925,0.3698152932980645,0.36999861975819603,0.4351711763349343,0.3512993208247859,0.5481461054926824,0.4842110044201031,0.49539390576879816,0.44378751996111354,0.5459003582543436,0.45460378110887034,0.5521334578988135,0.5661579320988712,0.40134741929084083,0.5291258130727178,0.5176679334469625,0.5169347775535709,0.5107016779091009,0.5309592517536286,0.4922773686658879,0.38759795993081736,0.17970575414172796,0.4415876024395359,0.5266052463367397,0.5777074990871539,0.6217975127487729,0.6497547979188225,0.6779870727790691,1.0
